year,age,sex,people
2010,0,2,493570
2010,1,2,496988
2010,10,2,511967
2010,100,2,2473
2010,101,2,1597
2010,102,2,871
2010,103,2,413
2010,104,2,229
2010,105,2,280
2010,106,2,147
2010,107,2,71
2010,108,2,21
2010,109,2,9
2010,11,2,509680
2010,110,2,38
2010,111,2,11
2010,12,2,511870
2010,13,2,521521
2010,14,2,533935
2010,15,2,544192
2010,16,2,549198
2010,17,2,557256
2010,18,2,577660
2010,19,2,582279
2010,2,2,513988
2010,20,2,577904
2010,21,2,558219
2010,22,2,546228
2010,23,2,541033
2010,24,2,545024
2010,25,2,550736
2010,26,2,540049
2010,27,2,552220
2010,28,2,552853
2010,29,2,548609
2010,3,2,518382
2010,30,2,554314
2010,31,2,518414
2010,32,2,510689
2010,33,2,503924
2010,34,2,500487
2010,35,2,514154
2010,36,2,497505
2010,37,2,501535
2010,38,2,512053
2010,39,2,536605
2010,4,2,510607
2010,40,2,559321
2010,41,2,530232
2010,42,2,513419
2010,43,2,505271
2010,44,2,509460
2010,45,2,536070
2010,46,2,538844
2010,47,2,538228
2010,48,2,531369
2010,49,2,536328
2010,5,2,506457
2010,50,2,545150
2010,51,2,518506
2010,52,2,513450
2010,53,2,502397
2010,54,2,491004
2010,55,2,487170
2010,56,2,462188
2010,57,2,443026
2010,58,2,422115
2010,59,2,406345
2010,6,2,502715
2010,60,2,405138
2010,61,2,386278
2010,62,2,380804
2010,63,2,372509
2010,64,2,311480
2010,65,2,292627
2010,66,2,279556
2010,67,2,272116
2010,68,2,247216
2010,69,2,226143
2010,7,2,499394
2010,70,2,218285
2010,71,2,205709
2010,72,2,195930
2010,73,2,184674
2010,74,2,176583
2010,75,2,169934
2010,76,2,157910
2010,77,2,152075
2010,78,2,145705
2010,79,2,143908
2010,8,2,495092
2010,80,2,139146
2010,81,2,127298
2010,82,2,119763
2010,83,2,113328
2010,84,2,106104
2010,85,2,100040
2010,86,2,89626
2010,87,2,79384
2010,88,2,70265
2010,89,2,60419
2010,9,2,506626
2010,90,2,49241
2010,91,2,37771
2010,92,2,30538
2010,93,2,23672
2010,94,2,18572
2010,95,2,14284
2010,96,2,10710
2010,97,2,7786
2010,98,2,5380
2010,99,2,3691
2011,0,2,508745
2011,1,2,491806
2011,10,2,508089
2011,100,2,1636
2011,101,2,823
2011,102,2,1508
2011,103,2,824
2011,104,2,404
2011,105,2,226
2011,106,2,261
2011,107,2,145
2011,108,2,67
2011,109,2,20
2011,11,2,513426
2011,110,2,12
2011,111,2,35
2011,112,2,11
2011,12,2,511011
2011,13,2,512942
2011,14,2,522573
2011,15,2,558246
2011,16,2,542544
2011,17,2,550735
2011,18,2,595333
2011,19,2,604466
2011,2,2,500361
2011,20,2,597253
2011,21,2,569136
2011,22,2,546416
2011,23,2,535988
2011,24,2,535483
2011,25,2,526412
2011,26,2,530279
2011,27,2,544024
2011,28,2,555569
2011,29,2,555481
2011,3,2,517172
2011,30,2,550163
2011,31,2,553063
2011,32,2,518482
2011,33,2,510060
2011,34,2,504024
2011,35,2,500216
2011,36,2,510087
2011,37,2,498153
2011,38,2,501913
2011,39,2,512842
2011,4,2,521350
2011,40,2,536895
2011,41,2,558287
2011,42,2,529727
2011,43,2,513075
2011,44,2,505042
2011,45,2,509320
2011,46,2,534596
2011,47,2,537514
2011,48,2,536358
2011,49,2,529828
2011,5,2,513307
2011,50,2,533395
2011,51,2,542652
2011,52,2,516220
2011,53,2,510863
2011,54,2,499740
2011,55,2,487162
2011,56,2,484340
2011,57,2,458964
2011,58,2,439615
2011,59,2,419300
2011,6,2,508102
2011,60,2,402529
2011,61,2,402328
2011,62,2,383639
2011,63,2,377766
2011,64,2,368392
2011,65,2,308264
2011,66,2,290171
2011,67,2,276691
2011,68,2,268890
2011,69,2,243858
2011,7,2,504202
2011,70,2,223687
2011,71,2,215088
2011,72,2,202701
2011,73,2,192002
2011,74,2,180970
2011,75,2,174246
2011,76,2,165231
2011,77,2,153463
2011,78,2,147048
2011,79,2,140606
2011,8,2,500581
2011,80,2,140647
2011,81,2,132809
2011,82,2,120810
2011,83,2,112980
2011,84,2,106223
2011,85,2,103860
2011,86,2,91591
2011,87,2,80914
2011,88,2,71166
2011,89,2,61903
2011,9,2,496383
2011,90,2,51799
2011,91,2,41662
2011,92,2,31161
2011,93,2,24579
2011,94,2,18655
2011,95,2,14030
2011,96,2,10704
2011,97,2,7661
2011,98,2,5412
2011,99,2,3535
2012,0,2,497507
2012,1,2,507877
2012,10,2,498617
2012,100,2,1364
2012,101,2,641
2012,102,2,645
2012,103,2,1462
2012,104,2,817
2012,105,2,400
2012,106,2,208
2012,107,2,259
2012,108,2,141
2012,109,2,66
2012,11,2,510085
2012,110,2,23
2012,111,2,9
2012,112,2,35
2012,113,2,11
2012,12,2,515461
2012,13,2,512789
2012,14,2,514603
2012,15,2,547630
2012,16,2,555955
2012,17,2,543850
2012,18,2,589589
2012,19,2,621669
2012,2,2,495559
2012,20,2,617215
2012,21,2,588234
2012,22,2,557680
2012,23,2,535866
2012,24,2,530285
2012,25,2,516920
2012,26,2,505386
2012,27,2,534675
2012,28,2,547741
2012,29,2,558636
2012,3,2,503884
2012,30,2,557714
2012,31,2,549775
2012,32,2,553701
2012,33,2,518469
2012,34,2,510996
2012,35,2,504510
2012,36,2,496535
2012,37,2,511199
2012,38,2,499117
2012,39,2,503338
2012,4,2,520415
2012,40,2,513751
2012,41,2,536562
2012,42,2,558477
2012,43,2,529985
2012,44,2,513252
2012,45,2,505610
2012,46,2,508664
2012,47,2,534317
2012,48,2,536525
2012,49,2,535475
2012,5,2,524218
2012,50,2,527883
2012,51,2,531590
2012,52,2,541032
2012,53,2,514345
2012,54,2,509026
2012,55,2,496690
2012,56,2,485070
2012,57,2,481971
2012,58,2,456503
2012,59,2,437538
2012,6,2,515559
2012,60,2,416194
2012,61,2,400125
2012,62,2,400041
2012,63,2,381009
2012,64,2,374367
2012,65,2,365465
2012,66,2,305726
2012,67,2,287903
2012,68,2,274011
2012,69,2,265954
2012,7,2,510366
2012,70,2,241389
2012,71,2,220908
2012,72,2,212432
2012,73,2,199285
2012,74,2,188654
2012,75,2,178807
2012,76,2,169862
2012,77,2,160983
2012,78,2,148469
2012,79,2,142572
2012,8,2,506155
2012,80,2,137752
2012,81,2,134753
2012,82,2,126562
2012,83,2,114308
2012,84,2,106279
2012,85,2,104155
2012,86,2,95840
2012,87,2,83324
2012,88,2,72647
2012,89,2,62617
2012,9,2,502661
2012,90,2,53306
2012,91,2,44173
2012,92,2,34169
2012,93,2,25053
2012,94,2,19501
2012,95,2,13989
2012,96,2,10299
2012,97,2,7670
2012,98,2,5149
2012,99,2,2999
2013,0,2,498678
2013,1,2,495601
2013,10,2,504257
2013,100,2,1063
2013,101,2,616
2013,102,2,415
2013,103,2,591
2013,104,2,1435
2013,105,2,802
2013,106,2,384
2013,107,2,206
2013,108,2,255
2013,109,2,140
2013,11,2,499958
2013,110,2,69
2013,111,2,20
2013,112,2,9
2013,113,2,35
2013,114,2,11
2013,12,2,511524
2013,13,2,516572
2013,14,2,513781
2013,15,2,539174
2013,16,2,545321
2013,17,2,556974
2013,18,2,583253
2013,19,2,616317
2013,2,2,511059
2013,20,2,635464
2013,21,2,608318
2013,22,2,576022
2013,23,2,547062
2013,24,2,530041
2013,25,2,511648
2013,26,2,495421
2013,27,2,509658
2013,28,2,538013
2013,29,2,550465
2013,3,2,498509
2013,30,2,560530
2013,31,2,557193
2013,32,2,550276
2013,33,2,553440
2013,34,2,519148
2013,35,2,511100
2013,36,2,500594
2013,37,2,497334
2013,38,2,511635
2013,39,2,500325
2013,4,2,506538
2013,40,2,503925
2013,41,2,513160
2013,42,2,536453
2013,43,2,558297
2013,44,2,529834
2013,45,2,513427
2013,46,2,504508
2013,47,2,507937
2013,48,2,532954
2013,49,2,535346
2013,5,2,522842
2013,50,2,533022
2013,51,2,525947
2013,52,2,529686
2013,53,2,538942
2013,54,2,512086
2013,55,2,505454
2013,56,2,493951
2013,57,2,482043
2013,58,2,478716
2013,59,2,453567
2013,6,2,525858
2013,60,2,433667
2013,61,2,413354
2013,62,2,397407
2013,63,2,396997
2013,64,2,377090
2013,65,2,370899
2013,66,2,362069
2013,67,2,302589
2013,68,2,284781
2013,69,2,270781
2013,7,2,517141
2013,70,2,263081
2013,71,2,237998
2013,72,2,217768
2013,73,2,208648
2013,74,2,195642
2013,75,2,186269
2013,76,2,173908
2013,77,2,165486
2013,78,2,155833
2013,79,2,143374
2013,8,2,511514
2013,80,2,139599
2013,81,2,131629
2013,82,2,128542
2013,83,2,119843
2013,84,2,107313
2013,85,2,104144
2013,86,2,95908
2013,87,2,87532
2013,88,2,74876
2013,89,2,63984
2013,9,2,507517
2013,90,2,53897
2013,91,2,45185
2013,92,2,36517
2013,93,2,27390
2013,94,2,19503
2013,95,2,14539
2013,96,2,9898
2013,97,2,7064
2013,98,2,5017
2013,99,2,2032
2014,0,2,498538
2014,1,2,497526
2014,10,2,509551
2014,100,2,737
2014,101,2,487
2014,102,2,386
2014,103,2,359
2014,104,2,569
2014,105,2,1404
2014,106,2,765
2014,107,2,384
2014,108,2,202
2014,109,2,255
2014,11,2,505964
2014,110,2,143
2014,111,2,66
2014,112,2,20
2014,113,2,9
2014,114,2,35
2014,115,2,11
2014,12,2,501705
2014,13,2,513133
2014,14,2,518134
2014,15,2,538927
2014,16,2,536004
2014,17,2,545799
2014,18,2,596906
2014,19,2,609182
2014,2,2,498718
2014,20,2,629588
2014,21,2,627690
2014,22,2,596506
2014,23,2,565528
2014,24,2,541587
2014,25,2,511952
2014,26,2,489407
2014,27,2,499923
2014,28,2,513313
2014,29,2,541151
2014,3,2,513907
2014,30,2,552921
2014,31,2,560740
2014,32,2,558284
2014,33,2,550921
2014,34,2,554743
2014,35,2,520012
2014,36,2,507486
2014,37,2,501836
2014,38,2,498244
2014,39,2,513202
2014,4,2,501183
2014,40,2,501310
2014,41,2,504036
2014,42,2,513762
2014,43,2,537112
2014,44,2,558846
2014,45,2,530640
2014,46,2,512843
2014,47,2,504244
2014,48,2,507232
2014,49,2,532481
2014,5,2,508906
2014,50,2,533542
2014,51,2,531685
2014,52,2,524786
2014,53,2,528401
2014,54,2,537411
2014,55,2,509353
2014,56,2,503319
2014,57,2,491550
2014,58,2,479386
2014,59,2,476464
2014,6,2,524775
2014,60,2,450257
2014,61,2,431069
2014,62,2,410898
2014,63,2,394636
2014,64,2,393293
2014,65,2,374042
2014,66,2,368142
2014,67,2,358979
2014,68,2,299360
2014,69,2,281884
2014,7,2,527837
2014,70,2,268316
2014,71,2,259805
2014,72,2,234691
2014,73,2,213990
2014,74,2,205142
2014,75,2,193295
2014,76,2,181538
2014,77,2,169659
2014,78,2,160626
2014,79,2,151136
2014,8,2,518897
2014,80,2,140601
2014,81,2,133927
2014,82,2,125786
2014,83,2,122396
2014,84,2,113050
2014,85,2,105480
2014,86,2,96495
2014,87,2,88145
2014,88,2,79580
2014,89,2,66628
2014,9,2,513244
2014,90,2,55819
2014,91,2,46183
2014,92,2,37814
2014,93,2,29593
2014,94,2,21516
2014,95,2,14659
2014,96,2,10229
2014,97,2,6562
2014,98,2,4399
2014,99,2,1685
2015,0,2,498689
2015,1,2,495691
2015,10,2,514925
2015,100,2,1288
2015,101,2,425
2015,102,2,298
2015,103,2,234
2015,104,2,234
2015,105,2,378
2015,106,2,671
2015,107,2,366
2015,108,2,167
2015,109,2,103
2015,11,2,510932
2015,110,2,127
2015,111,2,47
2015,112,2,23
2015,113,2,6
2015,114,2,4
2015,115,2,14
2015,116,2,3
2015,12,2,507386
2015,13,2,502902
2015,14,2,514221
2015,15,2,542856
2015,16,2,533879
2015,17,2,534709
2015,18,2,585111
2015,19,2,621682
2015,2,2,500347
2015,20,2,621511
2015,21,2,620455
2015,22,2,614045
2015,23,2,584070
2015,24,2,558001
2015,25,2,521846
2015,26,2,487861
2015,27,2,492779
2015,28,2,502789
2015,29,2,515389
2015,3,2,501164
2015,30,2,542551
2015,31,2,552239
2015,32,2,561218
2015,33,2,558189
2015,34,2,551534
2015,35,2,554679
2015,36,2,515639
2015,37,2,507930
2015,38,2,502065
2015,39,2,499287
2015,4,2,516106
2015,40,2,513578
2015,41,2,500551
2015,42,2,503962
2015,43,2,513633
2015,44,2,537003
2015,45,2,559080
2015,46,2,529264
2015,47,2,511896
2015,48,2,503115
2015,49,2,506211
2015,5,2,503342
2015,50,2,530371
2015,51,2,531423
2015,52,2,529899
2015,53,2,522999
2015,54,2,526530
2015,55,2,534363
2015,56,2,506430
2015,57,2,500265
2015,58,2,488519
2015,59,2,477124
2015,6,2,510560
2015,60,2,473222
2015,61,2,446821
2015,62,2,428159
2015,63,2,407899
2015,64,2,391045
2015,65,2,390405
2015,66,2,370485
2015,67,2,364260
2015,68,2,355110
2015,69,2,296286
2015,7,2,526381
2015,70,2,279742
2015,71,2,264208
2015,72,2,255672
2015,73,2,230820
2015,74,2,210610
2015,75,2,203227
2015,76,2,187560
2015,77,2,176659
2015,78,2,164765
2015,79,2,156133
2015,8,2,529179
2015,80,2,149113
2015,81,2,133624
2015,82,2,127319
2015,83,2,119471
2015,84,2,116161
2015,85,2,112432
2015,86,2,96585
2015,87,2,88067
2015,88,2,80526
2015,89,2,72606
2015,9,2,520238
2015,90,2,60437
2015,91,2,46905
2015,92,2,38401
2015,93,2,31502
2015,94,2,24652
2015,95,2,17687
2015,96,2,10819
2015,97,2,7506
2015,98,2,4768
2015,99,2,3159
2016,0,2,486935
2016,1,2,495753
2016,10,2,521837
2016,100,2,2360
2016,101,2,774
2016,102,2,249
2016,103,2,168
2016,104,2,145
2016,105,2,157
2016,106,2,183
2016,107,2,319
2016,108,2,174
2016,109,2,83
2016,11,2,516233
2016,110,2,55
2016,111,2,38
2016,112,2,16
2016,113,2,10
2016,114,2,2
2016,115,2,2
2016,116,2,4
2016,117,2,1
2016,12,2,512177
2016,13,2,508540
2016,14,2,503928
2016,15,2,539035
2016,16,2,539698
2016,17,2,534558
2016,18,2,576174
2016,19,2,612206
2016,2,2,498782
2016,20,2,635606
2016,21,2,612833
2016,22,2,607242
2016,23,2,602203
2016,24,2,577015
2016,25,2,538954
2016,26,2,498169
2016,27,2,491876
2016,28,2,495865
2016,29,2,505131
2016,3,2,503064
2016,30,2,517133
2016,31,2,541880
2016,32,2,552752
2016,33,2,561017
2016,34,2,558689
2016,35,2,551645
2016,36,2,550226
2016,37,2,516085
2016,38,2,508201
2016,39,2,502973
2016,4,2,503461
2016,40,2,499707
2016,41,2,512738
2016,42,2,500315
2016,43,2,503813
2016,44,2,513524
2016,45,2,537148
2016,46,2,557642
2016,47,2,528316
2016,48,2,510572
2016,49,2,502299
2016,5,2,518282
2016,50,2,504163
2016,51,2,527242
2016,52,2,528700
2016,53,2,527145
2016,54,2,520249
2016,55,2,522636
2016,56,2,530367
2016,57,2,502529
2016,58,2,496419
2016,59,2,485111
2016,6,2,504921
2016,60,2,473039
2016,61,2,468788
2016,62,2,442968
2016,63,2,424241
2016,64,2,403425
2016,65,2,387427
2016,66,2,385880
2016,67,2,366052
2016,68,2,359699
2016,69,2,350691
2016,7,2,512039
2016,70,2,293414
2016,71,2,274915
2016,72,2,259715
2016,73,2,250757
2016,74,2,226639
2016,75,2,208461
2016,76,2,196865
2016,77,2,182243
2016,78,2,171357
2016,79,2,159836
2016,8,2,527716
2016,80,2,153725
2016,81,2,141285
2016,82,2,126835
2016,83,2,120814
2016,84,2,113310
2016,85,2,115374
2016,86,2,102957
2016,87,2,88180
2016,88,2,80470
2016,89,2,73410
2016,9,2,530421
2016,90,2,66017
2016,91,2,50769
2016,92,2,38930
2016,93,2,32134
2016,94,2,26505
2016,95,2,20420
2016,96,2,13203
2016,97,2,7984
2016,98,2,5534
2016,99,2,3534
2017,0,2,486949
2017,1,2,484571
2017,10,2,532766
2017,100,2,2655
2017,101,2,1479
2017,102,2,495
2017,103,2,144
2017,104,2,114
2017,105,2,111
2017,106,2,61
2017,107,2,93
2017,108,2,132
2017,109,2,72
2017,11,2,523721
2017,110,2,46
2017,111,2,18
2017,112,2,17
2017,113,2,6
2017,114,2,4
2017,115,2,1
2017,117,2,1
2017,12,2,518111
2017,13,2,513948
2017,14,2,510140
2017,15,2,529450
2017,16,2,536596
2017,17,2,541082
2017,18,2,576676
2017,19,2,603925
2017,2,2,499559
2017,20,2,626684
2017,21,2,627314
2017,22,2,600180
2017,23,2,596031
2017,24,2,595786
2017,25,2,558481
2017,26,2,516223
2017,27,2,502744
2017,28,2,495716
2017,29,2,498987
2017,3,2,502387
2017,30,2,507653
2017,31,2,517180
2017,32,2,542999
2017,33,2,553349
2017,34,2,562397
2017,35,2,559465
2017,36,2,547990
2017,37,2,551378
2017,38,2,517002
2017,39,2,509900
2017,4,2,506124
2017,40,2,503964
2017,41,2,499590
2017,42,2,513075
2017,43,2,500797
2017,44,2,504355
2017,45,2,514396
2017,46,2,536369
2017,47,2,557269
2017,48,2,527646
2017,49,2,510292
2017,5,2,506430
2017,50,2,500915
2017,51,2,501916
2017,52,2,525166
2017,53,2,526638
2017,54,2,525082
2017,55,2,517026
2017,56,2,519443
2017,57,2,526920
2017,58,2,499276
2017,59,2,493717
2017,6,2,520661
2017,60,2,481423
2017,61,2,469437
2017,62,2,465348
2017,63,2,439578
2017,64,2,420280
2017,65,2,400230
2017,66,2,383584
2017,67,2,382033
2017,68,2,362136
2017,69,2,355899
2017,7,2,507184
2017,70,2,347637
2017,71,2,288753
2017,72,2,270646
2017,73,2,255111
2017,74,2,246707
2017,75,2,224407
2017,76,2,202229
2017,77,2,191558
2017,78,2,177005
2017,79,2,166668
2017,8,2,513905
2017,80,2,157702
2017,81,2,145952
2017,82,2,134336
2017,83,2,120815
2017,84,2,114837
2017,85,2,112880
2017,86,2,105880
2017,87,2,94220
2017,88,2,80823
2017,89,2,73578
2017,9,2,529584
2017,90,2,66792
2017,91,2,55656
2017,92,2,42431
2017,93,2,32485
2017,94,2,26933
2017,95,2,22070
2017,96,2,15162
2017,97,2,9804
2017,98,2,5988
2017,99,2,4085
2018,0,2,482367
2018,1,2,484656
2018,10,2,531984
2018,100,2,3083
2018,101,2,1629
2018,102,2,951
2018,103,2,299
2018,104,2,91
2018,105,2,91
2018,106,2,53
2018,107,2,30
2018,108,2,45
2018,109,2,64
2018,11,2,534724
2018,110,2,40
2018,111,2,16
2018,112,2,7
2018,113,2,7
2018,114,2,2
2018,115,2,2
2018,118,2,1
2018,12,2,525785
2018,13,2,520002
2018,14,2,515611
2018,15,2,535722
2018,16,2,527532
2018,17,2,538386
2018,18,2,583593
2018,19,2,604675
2018,2,2,488727
2018,20,2,618962
2018,21,2,618638
2018,22,2,614775
2018,23,2,589073
2018,24,2,589845
2018,25,2,577289
2018,26,2,535773
2018,27,2,521168
2018,28,2,506806
2018,29,2,499136
2018,3,2,503280
2018,30,2,501759
2018,31,2,507953
2018,32,2,518491
2018,33,2,543676
2018,34,2,554730
2018,35,2,563306
2018,36,2,555741
2018,37,2,549224
2018,38,2,552398
2018,39,2,518812
2018,4,2,505691
2018,40,2,511116
2018,41,2,503892
2018,42,2,500070
2018,43,2,513498
2018,44,2,501455
2018,45,2,505338
2018,46,2,513871
2018,47,2,536160
2018,48,2,556549
2018,49,2,527415
2018,5,2,509272
2018,50,2,508987
2018,51,2,498678
2018,52,2,500218
2018,53,2,523290
2018,54,2,524670
2018,55,2,521984
2018,56,2,514002
2018,57,2,516294
2018,58,2,523691
2018,59,2,496555
2018,6,2,509010
2018,60,2,490301
2018,61,2,477876
2018,62,2,466166
2018,63,2,462090
2018,64,2,435667
2018,65,2,417204
2018,66,2,396442
2018,67,2,379885
2018,68,2,378000
2018,69,2,358459
2018,7,2,522987
2018,70,2,352660
2018,71,2,342202
2018,72,2,284406
2018,73,2,265965
2018,74,2,251165
2018,75,2,244393
2018,76,2,217801
2018,77,2,197013
2018,78,2,186097
2018,79,2,172230
2018,8,2,509322
2018,80,2,164229
2018,81,2,149961
2018,82,2,138831
2018,83,2,127718
2018,84,2,115136
2018,85,2,114503
2018,86,2,103597
2018,87,2,97103
2018,88,2,86521
2018,89,2,73987
2018,9,2,515960
2018,90,2,67097
2018,91,2,56171
2018,92,2,46537
2018,93,2,35446
2018,94,2,27321
2018,95,2,22481
2018,96,2,16390
2018,97,2,11287
2018,98,2,7299
2018,99,2,4471
2019,0,2,480147
2019,1,2,480144
2019,10,2,518551
2019,100,2,3386
2019,101,2,1972
2019,102,2,1013
2019,103,2,608
2019,104,2,196
2019,105,2,61
2019,106,2,42
2019,107,2,28
2019,108,2,15
2019,109,2,17
2019,11,2,534126
2019,110,2,29
2019,111,2,14
2019,112,2,5
2019,113,2,3
2019,114,2,3
2019,12,2,536843
2019,13,2,527713
2019,14,2,521763
2019,15,2,541247
2019,16,2,534020
2019,17,2,529735
2019,18,2,581239
2019,19,2,612082
2019,2,2,488956
2019,20,2,620011
2019,21,2,611015
2019,22,2,606123
2019,23,2,603897
2019,24,2,583088
2019,25,2,571477
2019,26,2,554860
2019,27,2,540899
2019,28,2,525449
2019,29,2,510308
2019,3,2,492768
2019,30,2,502018
2019,31,2,502133
2019,32,2,509447
2019,33,2,519266
2019,34,2,545210
2019,35,2,555610
2019,36,2,559831
2019,37,2,557175
2019,38,2,550270
2019,39,2,554169
2019,4,2,506753
2019,40,2,520077
2019,41,2,511180
2019,42,2,504448
2019,43,2,500708
2019,44,2,514160
2019,45,2,502512
2019,46,2,504805
2019,47,2,513784
2019,48,2,535713
2019,49,2,556338
2019,5,2,509030
2019,50,2,526221
2019,51,2,506941
2019,52,2,497091
2019,53,2,498491
2019,54,2,521460
2019,55,2,521700
2019,56,2,519214
2019,57,2,511056
2019,58,2,513276
2019,59,2,521036
2019,6,2,511859
2019,60,2,493122
2019,61,2,486892
2019,62,2,474755
2019,63,2,463010
2019,64,2,458285
2019,65,2,432624
2019,66,2,413552
2019,67,2,392669
2019,68,2,376178
2019,69,2,374224
2019,7,2,511614
2019,70,2,355563
2019,71,2,347372
2019,72,2,337167
2019,73,2,279775
2019,74,2,261874
2019,75,2,248943
2019,76,2,237460
2019,77,2,212265
2019,78,2,191496
2019,79,2,181228
2019,8,2,525148
2019,80,2,169960
2019,81,2,156309
2019,82,2,142836
2019,83,2,132213
2019,84,2,121755
2019,85,2,114744
2019,86,2,105442
2019,87,2,95101
2019,88,2,89312
2019,89,2,79330
2019,9,2,511481
2019,90,2,67625
2019,91,2,56524
2019,92,2,46804
2019,93,2,39009
2019,94,2,29894
2019,95,2,22798
2019,96,2,16695
2019,97,2,12280
2019,98,2,8447
2019,99,2,5353
2020,0,2,476757
2020,1,2,478051
2020,10,2,514137
2020,100,2,4033
2020,101,2,2187
2020,102,2,1253
2020,103,2,662
2020,104,2,413
2020,105,2,126
2020,106,2,26
2020,107,2,24
2020,108,2,9
2020,109,2,6
2020,11,2,520814
2020,110,2,14
2020,111,2,6
2020,112,2,7
2020,113,2,1
2020,114,2,2
2020,115,2,1
2020,12,2,536263
2020,13,2,538828
2020,14,2,529564
2020,15,2,547451
2020,16,2,539904
2020,17,2,536361
2020,18,2,572905
2020,19,2,610021
2020,2,2,484577
2020,20,2,627777
2020,21,2,612128
2020,22,2,598645
2020,23,2,595318
2020,24,2,598038
